team,draft_year,k,ewii_k,snap_share_k,dci_k,grp
PIT,2021,3,-0.3496737484797488,0.0,-0.0,zero
WAS,2021,3,-0.6603573577369546,0.06158798283261802,-0.04067007761169656,single
BAL,2021,3,0.049596941139372186,0.08322944929236635,0.004127926097615856,zero
NO,2021,3,-0.03509131981127017,0.0,-0.0,single
TB,2021,3,-0.4595323293784404,0.0,-0.0,zero
GB,2021,3,-0.3364722366212129,0.0,-0.0,single
SF,2021,3,0.05310982531394854,0.0,0.0,zero
ARI,2021,3,-0.4626235219481131,0.0,-0.0,single
BUF,2021,3,0.0727593542824283,0.0,0.0,zero
NYG,2021,3,-0.05942342047080088,0.0,-0.0,single
LAC,2021,3,-0.3764775712349121,0.018244191486043972,-0.0068685288998104966,single
KC,2021,3,0.16551443847757333,0.0,0.0,zero
SEA,2021,3,-0.25423413838424075,0.0,-0.0,single
CLE,2021,3,0.22314355131420976,0.048222073129822206,0.010760444649922058,single
CHI,2021,3,0.1388364448542159,0.0,0.0,zero
IND,2021,3,0.021506205220963463,0.0,0.0,zero
NE,2021,3,0.1445812288111077,0.0,0.0,zero
CAR,2021,3,0.14763599880606448,0.07732497387669801,0.011415949750939154,single
TEN,2021,3,-0.09763846956391606,0.0,-0.0,single
DAL,2021,3,0.2326222952687535,0.0,0.0,single
MIA,2021,3,0.11506932978478729,0.0729665071770335,0.008396207077598116,single
DEN,2021,3,-0.0779615414697118,0.07767705799985261,-0.006055823178500719,single
PHI,2021,3,0.050010420574661416,0.0,0.0,zero
LV,2021,3,0.3697470255060852,0.0,0.0,single
NYJ,2021,3,0.49995595152908684,0.0,0.0,zero
CIN,2021,3,-0.08701137698962969,0.0,-0.0,zero
MIN,2021,3,0.25131442828090617,0.0,0.0,zero
HOU,2021,3,0.21130909366720713,0.0,0.0,zero
ATL,2021,3,0.3746934494414107,0.013233131841202417,0.0049583678164931,single
JAX,2021,3,0.44628710262841953,0.13271511097598054,0.05922904235247951,single
DET,2021,3,0.03174869831458027,0.013894279282775751,0.00044112528124737007,zero
PIT,2013,4,-0.19530875232076586,0.0,-0.0,zero
SEA,2013,4,-0.3496737484797488,0.0,-0.0,zero
CHI,2013,4,-0.380772495517793,0.0,-0.0,zero
DEN,2013,4,0.049596941139372186,0.0,0.0,single
ARI,2013,4,0.01709443335930004,0.0903862660944206,0.0015451020023470338,single
GB,2013,4,-0.40546510810816444,0.0,-0.0,zero
LA,2013,4,-0.05505977718302731,0.0,-0.0,zero
SF,2013,4,-0.5733459807473247,0.0,-0.0,single
NYJ,2013,4,-0.3780661339200499,0.0,-0.0,single
HOU,2013,4,0.1405819506211894,0.0,0.0,single
CIN,2013,4,0.109199291964992,0.04585118197683643,0.0050069166076285405,zero
CLE,2013,4,-0.40546510810816444,0.0,-0.0,double
CAR,2013,4,-0.08338160893905101,0.0,-0.0,zero
LAC,2013,4,-0.020619287202735703,0.0,-0.0,zero
MIN,2013,4,0.22314355131420976,0.08308485776452575,0.01853985022201227,single
BUF,2013,4,0.0,0.0,0.0,zero
BAL,2013,4,0.1786917887433759,0.0,0.0,single
DET,2013,4,-0.3101549283038396,0.08884435537742151,-0.027555514672285016,single
WAS,2013,4,-0.0953101798043249,0.0,-0.0,double
MIA,2013,4,0.19004360288786487,0.0,0.0,single
TEN,2013,4,0.04652001563489291,0.0,0.0,single
IND,2013,4,-0.13005312824819792,0.0,-0.0,zero
JAX,2013,4,0.3364722366212129,0.0,0.0,double
ATL,2013,4,0.24846135929849955,0.1693913577404252,0.04208720699760446,double
NYG,2013,4,0.25423413838424086,0.0,0.0,zero
PHI,2013,4,0.1267517056391438,0.0,0.0,zero
NE,2013,4,0.40546510810816455,0.0,0.0,single
DAL,2013,4,0.25131442828090617,0.0,0.0,zero
TB,2013,4,0.16705408466316624,0.0,0.0,single
KC,2013,4,0.5773153650348237,0.0,0.0,zero
NO,2013,4,0.12136085700426734,0.0,0.0,single
SEA,2014,4,-0.06669137449867216,0.0,-0.0,zero
CIN,2014,4,-0.10354067894084033,0.05435220227071423,-0.005627663925039635,single
BUF,2014,4,-0.1431008436406733,0.0,-0.0,zero
ARI,2014,4,-0.05218575317057019,0.031716265796983285,-0.0016551372183735674,single
CLE,2014,4,-0.47692407209030946,0.0,-0.0,single
NYG,2014,4,-0.40546510810816444,0.0,-0.0,zero
SF,2014,4,-0.3364722366212129,0.0,-0.0,single
CAR,2014,4,-0.2696635669491026,0.0,-0.0,zero
NO,2014,4,-0.1823215567939546,0.0,-0.0,single
PIT,2014,4,-0.03846628082779617,0.0,-0.0,zero
MIA,2014,4,-0.34032580593720285,0.0,-0.0,zero
BAL,2014,4,0.14571181118139379,0.0,0.0,single
HOU,2014,4,-0.35667494393873245,0.0,-0.0,zero
TB,2014,4,-0.4260843953109,0.0,-0.0,zero
NE,2014,4,-0.15762894420358317,0.0,-0.0,zero
DET,2014,4,0.0,0.0,0.0,zero
KC,2014,4,-0.06744128079553253,0.0,-0.0,single
NYJ,2014,4,-0.14310084364067344,0.0,-0.0,double
TEN,2014,4,0.1861022796338607,0.0,0.0,zero
DEN,2014,4,0.02298951822469878,0.07814345991561182,0.0017964804958709767,single
PHI,2014,4,0.3053816495511819,0.0,0.0,zero
IND,2014,4,-0.27958486221916157,0.0,-0.0,zero
LA,2014,4,0.30010459245033816,0.0,0.0,zero
MIN,2014,4,0.43078291609245434,0.0,0.0,zero
CHI,2014,4,0.2744368457017602,0.0877435064935065,0.024080051152889838,single
GB,2014,4,-0.08455738802806312,0.0,-0.0,single
LAC,2014,4,0.5273549257172013,0.0,0.0,zero
WAS,2014,4,0.31585294941847725,0.0,0.0,zero
ATL,2014,4,0.3022808718729337,0.0,0.0,single
JAX,2014,4,0.6306268235786113,0.0,0.0,zero
DAL,2014,4,0.4578330936254803,0.0,0.0,zero
BUF,2015,4,-0.01626052087178029,0.0,-0.0,single
DEN,2015,4,-0.30421137440299145,0.0,-0.0,zero
SEA,2015,4,-0.40546510810816444,0.0,-0.0,zero
KC,2015,4,-0.20633643299782845,0.0,-0.0,single
HOU,2015,4,-0.14842000511827333,0.0,-0.0,single
SF,2015,4,-0.2818511521409877,0.0,-0.0,single
CLE,2015,4,0.0,0.0,0.0,zero
GB,2015,4,-0.29376111852816306,0.0,-0.0,double
DET,2015,4,-0.325422400434628,0.0,-0.0,single
MIA,2015,4,-0.4439313889359605,0.0,-0.0,zero
CIN,2015,4,-0.4547361571149472,0.0,-0.0,zero
CAR,2015,4,-0.29423947299793995,0.0,-0.0,zero
IND,2015,4,0.0769610411361284,0.0,0.0,single
NE,2015,4,0.07847161544149531,0.0,0.0,single
MIN,2015,4,0.18924199963852853,0.06633300963621423,0.012552991385598964,single
BAL,2015,4,0.24419696051204215,0.0,0.0,zero
TEN,2015,4,0.1786917887433759,0.0,0.0,zero
LAC,2015,4,0.125163142954006,0.0,0.0,zero
NYJ,2015,4,0.0,0.0,0.0,zero
DAL,2015,4,0.06744128079553248,0.0774166314900802,0.00522107678256676,single
LA,2015,4,0.0,0.0,0.0,zero
ARI,2015,4,0.3294792011302424,0.0,0.0,zero
NYG,2015,4,-0.13353139262452274,0.0,-0.0,single
TB,2015,4,-0.19782574332991992,0.0,-0.0,zero
PHI,2015,4,-0.026668247082161294,0.0,-0.0,single
NO,2015,4,-0.027398974188114614,0.0,-0.0,zero
PIT,2015,4,0.3677247801253175,0.0,0.0,single
JAX,2015,4,0.5221893824163057,0.0,0.0,zero
WAS,2015,4,0.3953127366441464,0.0,0.0,zero
CHI,2015,4,0.661398482245365,0.0,0.0,zero
ATL,2015,4,0.4161603972249123,0.0,0.0,single
KC,2016,4,-0.10178269430994236,0.0,-0.0,single
CAR,2016,4,-0.21905356606268464,0.0,-0.0,double
CIN,2016,4,-0.6286086594223742,0.07599931377594785,-0.04777382674971895,single
DEN,2016,4,-0.2708749541353996,0.09091668755744965,-0.02462705357226663,single
HOU,2016,4,-0.44952509790219497,0.0,-0.0,zero
SEA,2016,4,-0.2818511521409877,0.0,-0.0,zero
GB,2016,4,-0.15415067982725836,0.0,-0.0,zero
NYJ,2016,4,-0.07550755250814517,0.0,-0.0,zero
PIT,2016,4,0.10536051565782635,0.004728328494400664,0.0004981791283696477,double
MIN,2016,4,0.037041271680349076,0.0,0.0,single
NE,2016,4,0.1758906664636642,0.0,0.0,single
ARI,2016,4,-0.4978384282391794,0.0,-0.0,single
LV,2016,4,-0.4155154439616658,0.0,-0.0,zero
PHI,2016,4,-0.10763066419236533,0.0,-0.0,zero
LA,2016,4,0.17185025692665942,0.0,0.0,zero
BUF,2016,4,0.2273898421956608,0.0,0.0,zero
ATL,2016,4,-0.19105523676270922,0.07712341426531126,-0.014734832172407548,single
BAL,2016,4,0.25378052077609964,0.0,0.0,zero
TEN,2016,4,0.06595796779179737,0.08959692898272553,0.005909631356086567,zero
TB,2016,4,0.19004360288786487,0.0,0.0,single
IND,2016,4,-0.02409755157906064,0.0,-0.0,single
CHI,2016,4,0.2754119798599666,0.0,0.0,zero
JAX,2016,4,-0.025317807984289897,0.0,-0.0,single
WAS,2016,4,0.025317807984289786,0.07854297097324986,0.0019885358576163864,single
MIA,2016,4,-0.1112256351102245,0.08230742173760112,-0.009154695257049783,single
LAC,2016,4,0.1267517056391438,0.0,0.0,zero
DAL,2016,4,0.2451224580329851,0.0,0.0,zero
DET,2016,4,0.0,0.0,0.0,zero
NYG,2016,4,0.05715841383994862,0.0,0.0,double
CLE,2016,4,0.4155154439616658,0.0,0.0,zero
SF,2016,4,0.6451379613735847,0.0,0.0,single
NO,2016,4,0.5363047090669756,0.0,0.0,single
DEN,2017,4,-0.4382549309311553,0.0,-0.0,zero
HOU,2017,4,-0.5845133395571499,0.0,-0.0,zero
MIN,2017,4,-0.5389965007326871,0.0,-0.0,zero
ARI,2017,4,-0.08855339734144495,0.08561020036429873,-0.0075810740893404605,single
CIN,2017,4,-0.47692407209030946,0.0,-0.0,zero
KC,2017,4,-0.13102826240640428,0.0,-0.0,zero
JAX,2017,4,-0.5596157879354228,0.0,-0.0,zero
BAL,2017,4,0.07020425867324856,0.06265181338470559,0.004398424113207967,single
NE,2017,4,-0.1823215567939546,0.0,-0.0,zero
LA,2017,4,0.15684247149296968,0.0,0.0,single
MIA,2017,4,-0.23767165187711958,0.0,-0.0,single
PIT,2017,4,0.17904823144898563,0.08516138562670802,0.015247995484207136,single
ATL,2017,4,-0.4155154439616658,0.0,-0.0,zero
NYG,2017,4,0.059423420470800806,0.0,0.0,zero
LAC,2017,4,0.06062462181643484,0.0,0.0,zero
BUF,2017,4,0.12014431184206321,0.04698588182565175,0.005645086438235434,single
CAR,2017,4,-0.04445176257083381,0.0,-0.0,zero
DAL,2017,4,-0.06899287148695143,0.06300508829691709,-0.0043469019598932285,double
TEN,2017,4,-0.02298951822469872,0.0,-0.0,single
SEA,2017,4,0.13062018241706402,0.0,0.0,single
PHI,2017,4,-0.07410797215372196,0.0,-0.0,double
CHI,2017,4,0.1365755350057509,0.0,0.0,single
WAS,2017,4,0.4054651081081644,0.0,0.0,single
TB,2017,4,0.3794896217049038,0.0,0.0,single
GB,2017,4,0.38776553100876343,0.0,0.0,double
NYJ,2017,4,0.0,0.027735330073349634,0.0,double
IND,2017,4,0.2451224580329851,0.0,0.0,double
NO,2017,4,0.5050949490570058,0.0,0.0,double
CLE,2017,4,0.3448404862917296,0.0,0.0,single
DET,2017,4,-0.06252035698133393,0.0,-0.0,single
LV,2017,4,0.17185025692665923,0.0,0.0,zero
SF,2017,4,0.5733459807473247,0.0,0.0,single
JAX,2018,4,-0.6007738604289302,0.0,-0.0,single
LAC,2018,4,-0.3973017974690035,0.07399577167019028,-0.02939865308967257,single
MIN,2018,4,-0.31015492830383945,0.0,-0.0,single
BAL,2018,4,-0.6118015411059929,0.0,-0.0,zero
SEA,2018,4,-0.4228568508200336,0.0,-0.0,zero
PHI,2018,4,-0.1112256351102245,0.0,-0.0,single
ARI,2018,4,-0.21868920096482944,0.0,-0.0,zero
CIN,2018,4,-0.2696635669491026,0.0892253417609878,-0.02406082392152069,single
LA,2018,4,0.03636764417087479,0.0,0.0,zero
TEN,2018,4,-0.1416505170630268,0.0,-0.0,single
BUF,2018,4,0.1758906664636642,0.0,0.0,zero
PIT,2018,4,-0.04000533461369913,0.07571355323876261,-0.0030289460321088215,single
CHI,2018,4,-0.2484613592984996,0.0,-0.0,zero
DAL,2018,4,0.11551288712184443,0.0,0.0,zero
WAS,2018,4,-0.28768207245178107,0.0,-0.0,zero
DET,2018,4,-0.3536400402435783,0.011204481792717087,-0.0039623533920849115,single
ATL,2018,4,-0.21772348384487053,0.028282009724473256,-0.006157657687346824,single
NO,2018,4,0.1823215567939546,0.0,0.0,zero
DEN,2018,4,0.16705408466316624,0.0,0.0,zero
KC,2018,4,-0.07232066157962626,0.0,-0.0,zero
CAR,2018,4,0.1124779834266901,0.034759358288770054,0.003909662525526662,double
NE,2018,4,0.39730179746900346,0.0,0.0,single
SF,2018,4,0.07232066157962629,0.0,0.0,zero
NYJ,2018,4,-0.22957444164450025,0.0,-0.0,zero
NYG,2018,4,0.4054651081081644,0.0,0.0,zero
MIA,2018,4,0.26028309826366636,0.0,0.0,single
CLE,2018,4,0.49401850544960957,0.06243218429179534,0.030842654375787325,single
HOU,2018,4,0.0,0.0,0.0,single
GB,2018,4,0.5679840376059394,0.0,0.0,double
LV,2018,4,0.4155154439616658,0.0,0.0,zero
TB,2018,4,0.5947071077466929,0.0,0.0,single
IND,2018,4,0.5363047090669756,0.0,0.0,zero
CHI,2019,4,-0.6931471805599453,0.0,-0.0,single
BUF,2019,4,-0.050430853626891856,0.0,-0.0,zero
BAL,2019,4,-0.16251892949777508,0.0,-0.0,zero
JAX,2019,4,-0.2708749541353996,0.0,-0.0,zero
MIN,2019,4,-0.5050949490570059,0.0,-0.0,zero
ARI,2019,4,-0.17185025692665928,0.0,-0.0,single
CLE,2019,4,-0.13353139262452263,0.0,-0.0,double
TEN,2019,4,-0.4238142467763611,0.0,-0.0,zero
IND,2019,4,-0.2754119798599667,0.0,-0.0,single
NE,2019,4,0.0727593542824283,0.0,0.0,single
PIT,2019,4,-0.19004360288786487,0.0,-0.0,single
LAC,2019,4,-0.019802627296179643,0.0,-0.0,single
HOU,2019,4,-0.2231435513142097,0.0,-0.0,single
WAS,2019,4,0.07847161544149531,0.0,0.0,zero
KC,2019,4,0.11778303565638346,0.0,0.0,single
ATL,2019,4,-0.3237870770938973,0.0,-0.0,single
DAL,2019,4,0.24889604741662438,0.0,0.0,zero
DEN,2019,4,0.2186892009648295,0.0,0.0,zero
NYJ,2019,4,0.32668423025505,0.0,0.0,zero
SF,2019,4,0.24613306953890837,0.0,0.0,zero
LA,2019,4,0.09097177820572659,0.0,0.0,double
GB,2019,4,-0.07598590697792199,0.0,-0.0,single
SEA,2019,4,-0.025317807984289897,0.0,-0.0,single
DET,2019,4,-0.1670540846631662,0.013849431818181818,-0.0023136041554912934,single
CAR,2019,4,-0.026668247082161294,0.0,-0.0,zero
PHI,2019,4,0.5162164724008671,0.0,0.0,zero
NO,2019,4,0.5108256237659908,0.0,0.0,double
NYG,2019,4,0.294799540220645,0.0,0.0,single
MIA,2019,4,0.21130909366720713,0.0,0.0,zero
CIN,2019,4,0.287682072451781,0.0,0.0,zero
TB,2019,4,0.4855078157817008,0.0,0.0,double
LV,2019,4,0.03174869831458027,0.0,0.0,zero
NE,2020,4,-0.17589066646366416,0.0,-0.0,single
SF,2020,4,-0.050430853626891856,0.0,-0.0,zero
PIT,2020,4,-0.33314444652853825,0.0,-0.0,zero
BUF,2020,4,-0.0344861760711692,0.0,-0.0,zero
BAL,2020,4,0.06669137449867214,0.0,0.0,zero
LA,2020,4,-0.258861633916289,0.0,-0.0,zero
KC,2020,4,0.05218575317057025,0.0,0.0,zero
MIN,2020,4,-0.2006706954621511,0.0,-0.0,single
CHI,2020,4,0.0,0.08785221758746914,0.0,single
NO,2020,4,0.05505977718302739,0.0,0.0,zero
TB,2020,4,-0.36772478012531756,0.0,-0.0,single
NYJ,2020,4,0.17904823144898563,0.020669992872416252,0.0037009256678692684,single
CLE,2020,4,0.1823215567939548,0.08210332103321033,0.01496920530872876,single
CAR,2020,4,0.040005334613699206,0.0,0.0,single
GB,2020,4,-0.1823215567939546,0.0,-0.0,zero
TEN,2020,4,-0.1865859555804122,0.0,-0.0,single
DAL,2020,4,0.14165051706302684,0.056415746993905454,0.007991319732183609,single
DEN,2020,4,-0.19574457712609536,0.0,-0.0,single
PHI,2020,4,-0.07061756721395342,0.0,-0.0,zero
SEA,2020,4,-0.12361395596717677,0.0,-0.0,zero
LAC,2020,4,-0.18232155679395484,0.0,-0.0,zero
IND,2020,4,0.1365755350057509,0.08516829191569676,0.011631905033912255,single
WAS,2020,4,-0.25489224962879004,0.0,-0.0,zero
JAX,2020,4,0.24846135929849955,0.0,0.0,single
ATL,2020,4,0.2336148511815051,0.0886293089364483,0.02070512281750801,single
HOU,2020,4,0.1267517056391438,0.0,0.0,zero
NYG,2020,4,0.30830135965451666,0.0,0.0,single
DET,2020,4,-0.08961215868968704,0.0,-0.0,single
MIA,2020,4,0.3022808718729337,0.0,0.0,single
LV,2020,4,0.5108256237659907,0.0,0.0,single
CIN,2020,4,0.030771658666753687,0.0,0.0,zero
ARI,2020,4,0.09237332013101507,0.0,0.0,zero
PIT,2013,5,-0.19530875232076586,0.0,-0.0,zero
SEA,2013,5,-0.050430853626891856,0.0,-0.0,zero
CHI,2013,5,-0.1823215567939547,0.0,-0.0,zero
DEN,2013,5,-0.29334780998745813,0.0,-0.0,single
ARI,2013,5,-0.03509131981127017,0.0,-0.0,single
GB,2013,5,-0.516690743218389,0.0,-0.0,zero
LA,2013,5,-0.03636764417087483,0.0,-0.0,zero
SF,2013,5,-0.3184537311185346,0.0,-0.0,single
NYJ,2013,5,-0.325422400434628,0.0,-0.0,single
HOU,2013,5,-0.41494385206270823,0.0,-0.0,single
CIN,2013,5,0.05608946665104358,0.08011917223608986,0.004493841639245379,zero
CLE,2013,5,-0.34830669426821587,0.0,-0.0,double
CAR,2013,5,-0.17435338714477766,0.0,-0.0,zero
LAC,2013,5,0.21905356606268467,0.0,0.0,zero
MIN,2013,5,0.22314355131420976,0.06737247353224254,0.015033733004807204,single
BUF,2013,5,0.10109611687136881,0.0,0.0,zero
BAL,2013,5,0.24889604741662438,0.0,0.0,single
DET,2013,5,0.04348511193973889,0.08061544131195872,0.0035055714895219758,single
WAS,2013,5,0.08701137698962969,0.0,0.0,double
MIA,2013,5,-0.150282203049338,0.0,-0.0,single
TEN,2013,5,0.2326222952687535,0.0,0.0,single
IND,2013,5,-0.27958486221916157,0.0,-0.0,zero
JAX,2013,5,0.4382549309311553,0.0,0.0,double
ATL,2013,5,0.1650797503594486,0.167998667998668,0.027733178173940002,double
NYG,2013,5,0.0,0.0,0.0,zero
PHI,2013,5,0.43213335519032575,0.0,0.0,zero
NE,2013,5,0.13005312824819795,0.0,0.0,single
DAL,2013,5,0.336472236621213,0.0,0.0,zero
TB,2013,5,-0.03077165866675366,0.0,-0.0,single
KC,2013,5,0.29546421289383606,0.0,0.0,zero
NO,2013,5,0.3726752852851735,0.0,0.0,single
SEA,2014,5,-0.4382549309311553,0.0,-0.0,zero
CIN,2014,5,-0.6143663027068311,0.04193192428486546,-0.025761561288275576,single
BUF,2014,5,0.016529301951210506,0.0,0.0,zero
ARI,2014,5,-0.0344861760711692,0.0,-0.0,single
CLE,2014,5,-0.03509131981127017,0.0,-0.0,single
NYG,2014,5,-0.48770320634513664,0.0,-0.0,zero
SF,2014,5,-0.26415157504158676,0.0,-0.0,single
CAR,2014,5,-0.3697470255060851,0.0,-0.0,zero
NO,2014,5,-0.40546510810816444,0.0,-0.0,single
PIT,2014,5,-0.019048194970694474,0.0,-0.0,zero
MIA,2014,5,-0.42488319396526614,0.0,-0.0,zero
BAL,2014,5,0.16251892949777494,0.0,0.0,single
HOU,2014,5,0.0,0.0,0.0,zero
TB,2014,5,-0.4260843953109,0.0,-0.0,zero
NE,2014,5,0.09909090264423097,0.0,0.0,zero
DET,2014,5,-0.1865859555804122,0.0,-0.0,zero
KC,2014,5,0.0425596144187959,0.0,0.0,single
NYJ,2014,5,-0.02247285585205863,0.0,-0.0,double
TEN,2014,5,0.22314355131420976,0.0,0.0,zero
DEN,2014,5,0.0454623740767572,0.0,0.0,single
PHI,2014,5,-0.1267517056391439,0.0,-0.0,zero
IND,2014,5,0.2754119798599666,0.0,0.0,zero
LA,2014,5,0.04879016416943204,0.0,0.0,zero
MIN,2014,5,0.39688136441677296,0.0,0.0,zero
CHI,2014,5,0.4895482253187058,0.09058584490348798,0.04434613961149807,single
GB,2014,5,0.10265415406008337,0.0,0.0,single
LAC,2014,5,0.3483066942682158,0.0,0.0,zero
WAS,2014,5,0.336472236621213,0.0,0.0,zero
ATL,2014,5,0.3237870770938973,0.0,0.0,single
JAX,2014,5,0.5810298824392391,0.0,0.0,zero
DAL,2014,5,0.39465419200394874,0.0,0.0,zero
BUF,2015,5,-0.04959694113937218,0.0,-0.0,single
DEN,2015,5,-0.30421137440299145,0.0,-0.0,zero
SEA,2015,5,-0.33314444652853825,0.0,-0.0,zero
KC,2015,5,-0.05218575317057019,0.0,-0.0,single
HOU,2015,5,-0.44952509790219497,0.0,-0.0,single
SF,2015,5,0.06782259633876109,0.0,0.0,single
CLE,2015,5,-0.11332868530700324,0.0,-0.0,zero
GB,2015,5,-0.13613217432458005,0.0,-0.0,double
DET,2015,5,-0.4336359850748609,0.0,-0.0,single
MIA,2015,5,-0.4439313889359605,0.0,-0.0,zero
CIN,2015,5,-0.48550781578170094,0.0,-0.0,zero
CAR,2015,5,-0.04000533461369913,0.0,-0.0,zero
IND,2015,5,-0.19845093872383818,0.0,-0.0,single
NE,2015,5,0.235314086934465,0.0,0.0,single
MIN,2015,5,0.1361321743245799,0.0,0.0,single
BAL,2015,5,0.21029540883636075,0.0,0.0,zero
TEN,2015,5,0.021506205220963463,0.0,0.0,zero
LAC,2015,5,-0.06899287148695143,0.0,-0.0,zero
NYJ,2015,5,0.14763599880606448,0.0,0.0,zero
DAL,2015,5,0.06744128079553248,0.0,0.0,single
LA,2015,5,0.3053816495511819,0.0,0.0,zero
ARI,2015,5,-0.27958486221916157,0.0,-0.0,zero
NYG,2015,5,-0.1053605156578264,0.0,-0.0,single
TB,2015,5,0.287682072451781,0.0,0.0,zero
PHI,2015,5,0.14660347419187544,0.0,0.0,single
NO,2015,5,0.3593740009078974,0.0,0.0,zero
PIT,2015,5,0.5108256237659908,0.0,0.0,single
JAX,2015,5,0.10821358464023279,0.0,0.0,zero
LV,2015,5,-0.02985296314968116,0.0,-0.0,zero
WAS,2015,5,0.1923718926474561,0.0,0.0,zero
CHI,2015,5,0.5232481437645479,0.0,0.0,zero
ATL,2015,5,0.20359895524123955,0.0,0.0,single
KC,2016,5,-0.21511137961694557,0.0,-0.0,single
CAR,2016,5,-0.32668423025505006,0.0,-0.0,double
CIN,2016,5,-0.5108256237659909,0.0,-0.0,single
DEN,2016,5,-0.388657989791783,0.09040867389491243,-0.03513805345573751,single
HOU,2016,5,-0.534082485930258,0.0,-0.0,zero
SEA,2016,5,-0.15123096972392366,0.0,-0.0,zero
GB,2016,5,0.0,0.0,0.0,zero
NYJ,2016,5,-0.3964152725882465,0.0,-0.0,zero
PIT,2016,5,0.12188981760903679,0.0,0.0,double
MIN,2016,5,-0.41494385206270823,0.05193045834274102,-0.021548224424118963,single
NE,2016,5,-0.14458122881110755,0.0,-0.0,single
ARI,2016,5,0.05715841383994862,0.0,0.0,single
LV,2016,5,-0.2744368457017603,0.0,-0.0,zero
PHI,2016,5,-0.2282586519809802,0.0,-0.0,zero
LA,2016,5,0.2559333741372007,0.0,0.0,zero
BUF,2016,5,0.12014431184206321,0.0,0.0,zero
ATL,2016,5,-0.3321338350226148,0.0,-0.0,single
BAL,2016,5,0.2708749541353995,0.0,0.0,zero
TEN,2016,5,-0.02298951822469872,0.08798367475080449,-0.002022702294159584,zero
TB,2016,5,0.28185115214098766,0.0,0.0,single
IND,2016,5,0.09097177820572659,0.0,0.0,single
CHI,2016,5,0.1365755350057509,0.0,0.0,zero
JAX,2016,5,-0.2231435513142097,0.0,-0.0,single
WAS,2016,5,0.43078291609245434,0.08245052147491172,0.035518276074306,single
MIA,2016,5,0.07598590697792205,0.08285552773964305,0.0062958524234311575,single
LAC,2016,5,0.32090772008010127,0.0,0.0,zero
DAL,2016,5,0.15415067982725855,0.0,0.0,zero
DET,2016,5,-0.12136085700426735,0.0,-0.0,zero
NYG,2016,5,0.424883193965266,0.0,0.0,double
CLE,2016,5,0.3746934494414107,0.0,0.0,zero
SF,2016,5,0.5415972824327444,0.0,0.0,single
NO,2016,5,0.6264558060612732,0.0,0.0,single
DEN,2017,5,-0.17589066646366416,0.0,-0.0,zero
HOU,2017,5,-0.5555258026838976,0.0,-0.0,zero
MIN,2017,5,-0.31015492830383945,0.0,-0.0,zero
ARI,2017,5,-0.2708749541353996,0.07923385446508963,-0.021462466694202077,single
CIN,2017,5,-0.322773392263051,0.0,-0.0,zero
KC,2017,5,-0.3541718137206139,0.0,-0.0,zero
JAX,2017,5,-0.4989911661189879,0.0,-0.0,zero
BAL,2017,5,-0.5415972824327444,0.0875572398547292,-0.047420763162633314,single
NE,2017,5,0.12188981760903679,0.0,0.0,zero
LA,2017,5,0.05505977718302739,0.0,0.0,single
MIA,2017,5,-0.0800427076735365,0.0,-0.0,single
PIT,2017,5,-0.04000533461369913,0.07955904973508802,-0.0031827864062001277,single
ATL,2017,5,-0.3011050927839215,0.0,-0.0,zero
NYG,2017,5,0.1512309697239237,0.0,0.0,zero
LAC,2017,5,-0.15762894420358317,0.0,-0.0,zero
BUF,2017,5,0.2769867833350329,0.03424449506454062,0.009485272534859517,single
CAR,2017,5,0.021506205220963463,0.0,0.0,zero
DAL,2017,5,0.20067069546215105,0.022189452987851976,0.0044527729629969615,double
TEN,2017,5,0.044451762570833796,0.0,0.0,single
SEA,2017,5,-0.12361395596717677,0.0,-0.0,single
PHI,2017,5,0.1941560144409572,0.0,0.0,double
CHI,2017,5,-0.050010420574661305,0.0,-0.0,single
WAS,2017,5,-0.1053605156578264,0.0,-0.0,single
TB,2017,5,0.39688136441677296,0.0,0.0,single
GB,2017,5,0.4567584024957149,0.0,0.0,double
NYJ,2017,5,-0.17693070815907821,0.0,-0.0,double
IND,2017,5,0.38677297509601205,0.0,0.0,double
NO,2017,5,0.43363598507486073,0.0,0.0,double
CLE,2017,5,0.5511769192895581,0.0,0.0,single
DET,2017,5,0.0,0.0,0.0,single
LV,2017,5,0.44628710262841953,0.0,0.0,zero
SF,2017,5,0.3272129112084162,0.0,0.0,single
JAX,2018,5,-0.32047189527477177,0.0,-0.0,single
LAC,2018,5,-0.1988508587451653,0.0790719696969697,-0.015723529076914114,single
MIN,2018,5,-0.5389965007326871,0.0,-0.0,single
BAL,2018,5,-0.14571181118139365,0.0,-0.0,zero
SEA,2018,5,-0.3968813644167731,0.0,-0.0,zero
PHI,2018,5,0.08408311721054125,0.0,0.0,single
ARI,2018,5,-0.15415067982725836,0.0,-0.0,zero
CIN,2018,5,-0.2231435513142097,0.0,-0.0,single
LA,2018,5,-0.16034265007517937,0.0,-0.0,zero
TEN,2018,5,-0.38677297509601205,0.0,-0.0,single
BUF,2018,5,0.109199291964992,0.0,0.0,zero
PIT,2018,5,-0.1706255170307632,0.0,-0.0,single
CHI,2018,5,-0.4780358009429998,0.0,-0.0,zero
DAL,2018,5,0.18571714579509285,0.0,0.0,zero
WAS,2018,5,0.09909090264423097,0.0,0.0,zero
DET,2018,5,-0.3536400402435783,0.03842329545454545,-0.013588015750836353,single
