draft_year,team,pdx4_prev,rank_prev,pct_prev,n_teams,need_rank,db_picks_top3,db_capital_top3,total_capital_top3,cap_rank,BRG,grp
2018,CLE,-0.7812519305851952,27,0.1612903225806451,32,6,1,1800.0,5380.0,1,5.0,single
2018,DET,0.0690809646697401,16,0.5161290322580645,32,17,1,180.0,1500.0,13,4.0,single
2018,MIA,-0.7339033636015745,26,0.1935483870967742,32,7,1,1250.0,1955.0,3,4.0,single
2018,NE,-0.2894060392455074,22,0.3225806451612903,32,11,1,340.0,1700.0,10,1.0,single
2018,TB,-1.277340772847572,31,0.032258064516129,32,2,1,370.0,2090.0,8,-6.0,single
2018,HOU,-1.002584661531582,28,0.1290322580645161,32,5,1,250.0,548.0,12,-7.0,single
2018,BAL,0.9393271521870704,4,0.9032258064516128,32,29,0,0.0,1485.0,17,12.0,zero
2018,SEA,0.6686391598129826,5,0.8709677419354839,32,28,0,0.0,929.0,17,11.0,zero
2018,ARI,0.5774930864663047,7,0.8064516129032258,32,26,0,0.0,1842.0,17,9.0,zero
2018,LA,0.5110699153315609,9,0.7419354838709677,32,24,0,0.0,255.5,17,7.0,zero
2018,BUF,0.4214254415502519,11,0.6774193548387097,32,22,0,0.0,2616.0,17,5.0,zero
2018,CHI,0.3300855932010038,13,0.6129032258064516,32,20,0,0.0,2300.0,17,3.0,zero
2018,DAL,0.3110085252500078,14,0.5806451612903225,32,19,0,0.0,1460.0,17,2.0,zero
2018,WAS,0.2742242844473964,15,0.5483870967741935,32,18,0,0.0,1680.0,17,1.0,zero
2018,NO,0.0217590453946977,18,0.4516129032258065,32,15,0,0.0,1281.0,17,-2.0,zero
2018,DEN,-0.0360995365793003,19,0.4193548387096774,32,14,0,0.0,2435.0,17,-3.0,zero
2018,KC,-0.1199364587116039,20,0.3870967741935484,32,13,0,0.0,755.0,17,-4.0,zero
2018,SF,-0.4104795049738291,23,0.2903225806451612,32,10,0,0.0,2050.0,17,-7.0,zero
2018,NYJ,-0.6009535498664735,24,0.2580645161290322,32,9,0,0.0,2510.0,17,-8.0,zero
2018,NYG,-0.6764603565716527,25,0.2258064516129032,32,8,0,0.0,3420.0,17,-9.0,zero
2018,LV,-1.060685823247197,30,0.0645161290322581,32,3,0,0.0,0.0,17,-14.0,zero
2018,IND,-1.3694645472837368,32,0.0,32,1,0,0.0,2670.0,17,-16.0,zero
2019,CLE,0.4527709200104498,7,0.8064516129032258,32,26,2,496.0,686.0,6,20.0,double
2019,LA,-0.2995510913875993,21,0.3548387096774194,32,12,2,487.0,727.0,7,5.0,double
2019,TB,-1.382213624970188,31,0.032258064516129,32,2,2,634.0,2334.0,2,0.0,double
2019,NO,-0.4112233818872554,27,0.1612903225806451,32,6,2,104.6,524.6,15,-9.0,double
2019,ARI,0.559805311354003,6,0.8387096774193549,32,27,1,580.0,3864.0,4,23.0,single
2019,IND,0.2679485626168641,9,0.7419354838709677,32,24,1,560.0,1280.0,5,19.0,single
2019,CHI,1.8713225004682408,1,1.0,32,32,1,9.4,280.4,17,15.0,single
2019,NE,0.2630487301449891,10,0.7096774193548387,32,23,1,450.0,1245.0,8,15.0,single
2019,LAC,0.1727006643541249,12,0.6451612903225806,32,21,1,300.0,1096.0,11,10.0,single
2019,HOU,0.0588845868634327,13,0.6129032258064516,32,20,1,360.0,1470.0,10,10.0,single
2019,GB,-0.3096507015180809,22,0.3225806451612903,32,11,1,800.0,2460.0,1,10.0,single
2019,PIT,0.1914633461413764,11,0.6774193548387097,32,22,1,175.0,1735.0,14,8.0,single
2019,KC,-0.0502270782527254,15,0.5483870967741935,32,18,1,276.0,786.0,12,6.0,single
2019,NYG,-0.5373821348762636,28,0.1290322580645161,32,5,1,620.0,3170.0,3,2.0,single
2019,ATL,-0.1033014485205885,16,0.5161290322580645,32,17,1,72.0,1772.0,16,1.0,single
2019,SEA,-0.3418204099038059,23,0.2903225806451612,32,10,1,430.0,1340.0,9,1.0,single
2019,DET,-0.3565076381587982,24,0.2580645161290322,32,9,1,185.0,2055.0,13,-4.0,single
2019,BUF,1.332194281581068,2,0.967741935483871,32,31,0,0.0,2090.0,18,13.0,zero
2019,BAL,1.2858145438651527,3,0.935483870967742,32,30,0,0.0,1013.0,18,12.0,zero
2019,JAX,0.921771331976096,4,0.9032258064516128,32,29,0,0.0,2295.0,18,11.0,zero
2019,MIN,0.9159299736623456,5,0.8709677419354839,32,28,0,0.0,1392.0,18,10.0,zero
2019,TEN,0.3222314670502471,8,0.7741935483870968,32,25,0,0.0,1445.0,18,7.0,zero
2019,WAS,-0.0413442105107849,14,0.5806451612903225,32,19,0,0.0,1960.0,18,1.0,zero
2019,DAL,-0.1418710381305661,17,0.4838709677419355,32,16,0,0.0,504.0,18,-2.0,zero
2019,DEN,-0.1648156129355666,18,0.4516129032258065,32,15,0,0.0,1820.0,18,-3.0,zero
2019,NYJ,-0.2346031651076135,19,0.4193548387096774,32,14,0,0.0,2582.0,18,-4.0,zero
2019,SF,-0.2742746169688016,20,0.3870967741935484,32,13,0,0.0,3395.0,18,-5.0,zero
2019,CAR,-0.3676521934671588,25,0.2258064516129032,32,8,0,0.0,1630.0,18,-10.0,zero
2019,PHI,-0.3938109639871976,26,0.1935483870967742,32,7,0,0.0,1480.0,18,-11.0,zero
2019,MIA,-0.8599599267901571,29,0.0967741935483871,32,4,0,0.0,1381.0,18,-14.0,zero
2019,CIN,-0.9005418941800082,30,0.0645161290322581,32,3,0,0.0,1860.0,18,-15.0,zero
2019,LV,-1.4451350885352134,32,0.0,32,1,0,0.0,0.0,18,-17.0,zero
2020,NE,1.90484046321486,1,1.0,32,32,1,530.0,985.0,8,24.0,single
2020,MIN,0.5609446470539063,8,0.7741935483870968,32,25,1,600.0,1700.0,6,19.0,single
2020,CHI,0.3997284321448743,9,0.7419354838709677,32,24,1,400.0,899.4,11,13.0,single
2020,TB,0.2934488263747526,11,0.6774193548387097,32,22,1,450.0,1810.0,10,12.0,single
2020,CLE,0.161182191635452,13,0.6129032258064516,32,20,1,460.0,1910.0,9,11.0,single
2020,JAX,-0.5490723482660913,24,0.2580645161290322,32,9,1,1350.0,2680.0,2,7.0,single
2020,NYJ,0.2182127525075899,12,0.6451612903225806,32,21,1,250.0,1810.0,15,6.0,single
2020,CAR,0.1449287553727844,14,0.5806451612903225,32,19,1,270.0,2290.0,14,5.0,single
2020,ATL,-0.6201556260440424,25,0.2258064516129032,32,8,1,1000.0,1630.0,3,5.0,single
2020,TEN,0.1032142392573721,16,0.5161290322580645,32,17,1,292.0,1060.0,13,4.0,single
2020,DAL,0.0030708775670262,17,0.4838709677419355,32,16,1,390.0,1520.0,12,4.0,single
2020,DET,-1.098981368491453,28,0.1290322580645161,32,5,1,2200.0,3005.0,1,4.0,single
2020,DEN,-0.0185410318526615,18,0.4516129032258065,32,15,1,205.0,1695.0,16,-1.0,single
2020,NYG,-1.0459513021580724,27,0.1612903225806451,32,6,1,540.0,2444.0,7,-1.0,single
2020,MIA,-1.1790208858749405,29,0.0967741935483871,32,4,1,620.0,3220.0,5,-1.0,single
2020,LV,-1.2308671187708178,30,0.0645161290322581,32,3,1,875.0,2265.0,4,-1.0,single
2020,IND,-0.2871383134710947,22,0.3225806451612903,32,11,1,165.0,1215.0,17,-6.0,single
2020,SF,1.4655011260534432,2,0.967741935483871,32,31,0,0.0,1850.2,18,13.0,zero
2020,PIT,1.1986700826958347,3,0.935483870967742,32,30,0,0.0,550.0,18,12.0,zero
2020,BUF,1.1559339506863242,4,0.9032258064516128,32,29,0,0.0,564.0,18,11.0,zero
2020,BAL,0.7085003925456903,5,0.8709677419354839,32,28,0,0.0,1245.0,18,10.0,zero
2020,LA,0.6755876858426048,6,0.8387096774193549,32,27,0,0.0,880.0,18,9.0,zero
2020,KC,0.66241600162136,7,0.8064516129032258,32,26,0,0.0,982.0,18,8.0,zero
2020,NO,0.3576983600049007,10,0.7096774193548387,32,23,0,0.0,1044.0,18,5.0,zero
2020,GB,0.1312808977030267,15,0.5483870967741935,32,18,0,0.0,1108.0,18,0.0,zero
2020,PHI,-0.0766949736782756,19,0.4193548387096774,32,14,0,0.0,1258.0,18,-4.0,zero
2020,SEA,-0.2162829596182968,20,0.3870967741935484,32,13,0,0.0,1345.0,18,-5.0,zero
2020,LAC,-0.2307347499655638,21,0.3548387096774194,32,12,0,0.0,2430.0,18,-6.0,zero
2020,WAS,-0.3820467131923821,23,0.2903225806451612,32,10,0,0.0,2938.0,18,-8.0,zero
2020,HOU,-0.6666086874987589,26,0.1935483870967742,32,7,0,0.0,686.0,18,-11.0,zero
2020,CIN,-1.2613760113603742,31,0.032258064516129,32,2,0,0.0,3845.0,18,-16.0,zero
2020,ARI,-1.2816875920389734,32,0.0,32,1,0,0.0,1696.0,18,-17.0,zero
2021,GB,0.604332183667965,7,0.8064516129032258,32,26,1,640.0,1089.0,5,21.0,single
2021,WAS,1.17652990090749,3,0.935483870967742,32,30,1,220.0,1485.0,13,17.0,single
2021,NO,0.863340604763947,5,0.8709677419354839,32,28,1,210.0,1170.0,14,14.0,single
2021,CLE,0.0252830833124703,15,0.5483870967741935,32,18,1,700.0,1216.0,4,14.0,single
2021,CAR,-0.2332984296266575,19,0.4193548387096774,32,14,1,1400.0,1950.0,1,13.0,single
2021,NYG,0.4209293812121822,11,0.6774193548387097,32,22,1,235.0,1485.0,12,10.0,single
2021,LAC,0.3934713198595708,12,0.6451612903225806,32,21,1,430.0,1785.0,11,10.0,single
2021,TEN,-0.2365920656680093,20,0.3870967741935484,32,13,1,780.0,1282.0,3,10.0,single
2021,ARI,0.4979451092558253,9,0.7419354838709677,32,24,1,38.0,1448.0,15,9.0,single
2021,DEN,-0.3231213299393645,23,0.2903225806451612,32,10,1,1350.0,2008.0,2,8.0,single
2021,MIA,-0.253434112634004,22,0.3225806451612903,32,11,1,540.0,3040.0,7,4.0,single
2021,SEA,0.1848454054159096,14,0.5806451612903225,32,19,1,37.5,385.7,16,3.0,single
2021,DAL,-0.2457611225362994,21,0.3548387096774194,32,12,1,460.0,1875.0,10,2.0,single
2021,LV,-0.4195165647339569,25,0.2258064516129032,32,8,1,470.0,1615.0,9,-1.0,single
2021,JAX,-1.159609196446673,31,0.032258064516129,32,2,1,580.0,4300.0,6,-4.0,single
2021,ATL,-1.0786675672604695,30,0.0645161290322581,32,3,1,500.0,2550.0,8,-5.0,single
2021,LA,1.359901080732888,1,1.0,32,32,0,0.0,478.0,17,15.0,zero
2021,PIT,1.227092063800828,2,0.967741935483871,32,31,0,0.0,1245.0,17,14.0,zero
2021,BAL,1.0243224399692108,4,0.9032258064516128,32,29,0,0.0,1404.0,17,12.0,zero
2021,TB,0.7901968392678393,6,0.8387096774193549,32,27,0,0.0,980.0,17,10.0,zero
2021,SF,0.5819560867639268,8,0.7741935483870968,32,25,0,0.0,2770.0,17,8.0,zero
2021,BUF,0.4712819216219044,10,0.7096774193548387,32,23,0,0.0,1040.0,17,6.0,zero
2021,KC,0.2211858425925617,13,0.6129032258064516,32,20,0,0.0,630.0,17,3.0,zero
2021,CHI,-0.0474325371621111,16,0.5161290322580645,32,17,0,0.0,1791.0,17,0.0,zero
2021,IND,-0.0732467527632634,17,0.4838709677419355,32,16,0,0.0,1205.0,17,-1.0,zero
2021,NE,-0.1104746065819295,18,0.4516129032258065,32,15,0,0.0,1686.0,17,-2.0,zero
2021,PHI,-0.4145938731252697,24,0.2580645161290322,32,9,0,0.0,2055.0,17,-8.0,zero
2021,NYJ,-0.5855473751964185,26,0.1935483870967742,32,7,0,0.0,4260.0,17,-10.0,zero
2021,CIN,-0.7074605675040925,27,0.1612903225806451,32,6,0,0.0,2385.0,17,-11.0,zero
2021,MIN,-1.0263210985861768,28,0.1290322580645161,32,5,0,0.0,1220.0,17,-12.0,zero
2021,HOU,-1.065549263064402,29,0.0967741935483871,32,4,0,0.0,432.6,17,-13.0,zero
2021,DET,-1.861986800315417,32,0.0,32,1,0,0.0,2220.0,17,-16.0,zero
2022,MIN,0.0448631254532138,19,0.4193548387096774,32,14,2,1070.0,1380.0,3,11.0,double
2022,CIN,-0.1578392126102797,21,0.3548387096774194,32,12,2,900.0,1020.0,4,8.0,double
2022,BUF,1.9222691571168515,1,1.0,32,32,1,760.0,1181.0,6,26.0,single
2022,NE,1.0418355189677548,2,0.967741935483871,32,31,1,165.0,1205.0,11,20.0,single
2022,CLE,0.7960742222582862,4,0.9032258064516128,32,29,1,250.0,554.0,10,19.0,single
2022,NO,0.4346978884219333,9,0.7419354838709677,32,24,1,410.0,2535.0,9,15.0,single
2022,LA,0.4858483451775189,7,0.8064516129032258,32,26,1,35.0,146.8,13,13.0,single
2022,DEN,0.304384540525655,11,0.6774193548387097,32,22,1,64.0,524.0,12,10.0,single
2022,TEN,0.0875146864287777,17,0.4838709677419355,32,16,1,550.0,1695.0,7,9.0,single
2022,KC,-0.2198599521311877,23,0.2903225806451612,32,10,1,800.0,1780.0,5,5.0,single
2022,HOU,-0.7904929045129996,28,0.1290322580645161,32,5,1,2200.0,3780.0,1,4.0,single
2022,CHI,-0.2660568221709252,24,0.2580645161290322,32,9,1,510.0,1165.0,8,1.0,single
2022,NYJ,-1.807831510868428,32,0.0,32,1,1,1800.0,3800.0,2,-1.0,single
2022,GB,0.8808227217716791,3,0.935483870967742,32,30,0,0.0,2000.0,14,16.0,zero
2022,TB,0.5783242547629573,5,0.8709677419354839,32,28,0,0.0,1046.0,14,14.0,zero
2022,NYG,0.5334031841808118,6,0.8387096774193549,32,27,0,0.0,3670.0,14,13.0,zero
2022,DAL,0.4417403960180478,8,0.7741935483870968,32,25,0,0.0,1230.0,14,11.0,zero
2022,IND,0.3991912762116785,10,0.7096774193548387,32,23,0,0.0,800.0,14,9.0,zero
2022,PHI,0.2631430269393974,12,0.6451612903225806,32,21,0,0.0,1715.0,14,7.0,zero
2022,LV,0.227449695498359,13,0.6129032258064516,32,20,0,0.0,236.0,14,6.0,zero
2022,PIT,0.2026701192233971,14,0.5806451612903225,32,19,0,0.0,1400.0,14,5.0,zero
2022,MIA,0.0964238986136891,15,0.5483870967741935,32,18,0,0.0,141.0,14,4.0,zero
2022,CAR,0.0952793105430806,16,0.5161290322580645,32,17,0,0.0,1778.0,14,3.0,zero
2022,ARI,0.0641278064841682,18,0.4516129032258065,32,15,0,0.0,605.0,14,1.0,zero
2022,SF,-0.0768883269454855,20,0.3870967741935484,32,13,0,0.0,504.0,14,-1.0,zero
2022,LAC,-0.2002983055370497,22,0.3225806451612903,32,11,0,0.0,1194.0,14,-3.0,zero
2022,SEA,-0.2735507634109841,25,0.2258064516129032,32,8,0,0.0,2340.0,14,-6.0,zero
2022,ATL,-0.5816677122435446,26,0.1935483870967742,32,7,0,0.0,2240.0,14,-7.0,zero
2022,WAS,-0.6573426098647618,27,0.1612903225806451,32,6,0,0.0,1538.0,14,-8.0,zero
2022,JAX,-1.1477414490280688,29,0.0967741935483871,32,4,0,0.0,3945.0,14,-10.0,zero
2022,DET,-1.1881760614936925,30,0.0645161290322581,32,3,0,0.0,4240.0,14,-11.0,zero
2022,BAL,-1.5323175437798515,31,0.032258064516129,32,2,0,0.0,2270.0,14,-12.0,zero
2023,NE,0.6573568494121389,6,0.8387096774193549,32,27,2,1160.0,1600.0,3,24.0,double
2023,WAS,0.3139867009772905,10,0.7096774193548387,32,23,2,1430.0,1542.0,2,21.0,double
2023,CIN,-0.1520022106914037,19,0.4193548387096774,32,14,2,420.0,1080.0,7,7.0,double
2023,MIN,-0.9055088178495534,28,0.1290322580645161,32,5,2,131.0,891.0,13,-8.0,double
2023,DEN,0.6334287215168557,7,0.8064516129032258,32,26,1,175.0,706.0,11,15.0,single
2023,SF,0.604895272167498,8,0.7741935483870968,32,25,1,155.0,355.0,12,13.0,single
2023,NYG,-0.13762740297942,16,0.5161290322580645,32,17,1,740.0,1295.0,4,13.0,single
2023,ARI,-0.1144886999552046,15,0.5483870967741935,32,18,1,230.0,2320.0,10,8.0,single
2023,PIT,-0.1524067038792722,20,0.3870967741935484,32,13,1,590.0,2100.0,5,8.0,single
2023,SEA,-0.2871065686650415,24,0.2580645161290322,32,9,1,1700.0,3080.0,1,8.0,single
2023,IND,-0.1569468950121086,22,0.3225806451612903,32,11,1,460.0,2455.0,6,5.0,single
2023,MIA,-0.1528926752224035,21,0.3548387096774194,32,12,1,390.0,572.6,8,4.0,single
2023,CHI,-1.2709583036057053,32,0.0,32,1,1,340.0,2010.0,9,-8.0,single
2023,PHI,1.5661905736477937,1,1.0,32,32,0,0.0,2235.0,14,18.0,zero
2023,NYJ,1.0273977399772412,2,0.967741935483871,32,31,0,0.0,1574.0,14,17.0,zero
2023,NO,1.023895261743461,3,0.935483870967742,32,30,0,0.0,1375.0,14,16.0,zero
2023,DAL,0.8445305637014139,4,0.9032258064516128,32,29,0,0.0,1160.0,14,15.0,zero
2023,BUF,0.785749110905604,5,0.8709677419354839,32,28,0,0.0,1166.0,14,14.0,zero
2023,KC,0.5424534932001086,9,0.7419354838709677,32,24,0,0.0,1082.0,14,10.0,zero
2023,TB,0.2096623960721914,11,0.6774193548387097,32,22,0,0.0,1475.0,14,8.0,zero
2023,BAL,0.1250627132753057,12,0.6451612903225806,32,21,0,0.0,988.0,14,7.0,zero
2023,LAC,-0.0282130797878054,13,0.6129032258064516,32,20,0,0.0,1325.0,14,6.0,zero
2023,CLE,-0.0525227921304548,14,0.5806451612903225,32,19,0,0.0,400.0,14,5.0,zero
2023,LA,-0.1417585120623357,17,0.4838709677419355,32,16,0,0.0,890.0,14,2.0,zero
2023,JAX,-0.1504330771209505,18,0.4516129032258065,32,15,0,0.0,1122.0,14,1.0,zero
2023,HOU,-0.2059378763428565,23,0.2903225806451612,32,10,0,0.0,5084.0,14,-4.0,zero
2023,GB,-0.3148254350872007,25,0.2258064516129032,32,8,0,0.0,2030.0,14,-6.0,zero
2023,CAR,-0.3584358434263391,26,0.1935483870967742,32,7,0,0.0,3700.0,14,-7.0,zero
2023,TEN,-0.5909027568188935,27,0.1612903225806451,32,6,0,0.0,2015.0,14,-8.0,zero
2023,ATL,-0.9632631581899064,29,0.0967741935483871,32,4,0,0.0,2135.0,14,-10.0,zero
2023,DET,-1.0047746097191683,30,0.0645161290322581,32,3,0,0.0,2660.0,14,-11.0,zero
2023,LV,-1.193603978050868,31,0.032258064516129,32,2,0,0.0,2290.0,14,-12.0,zero
2024,NYG,0.1537093881857677,14,0.5806451612903225,32,19,2,670.0,2270.0,3,16.0,double
2024,PHI,-0.3563535394128136,22,0.3225806451612903,32,11,2,1280.0,1404.0,1,10.0,double
2024,DET,-1.1577251083805595,31,0.032258064516129,32,2,2,1032.0,1078.0,2,0.0,double
2024,BAL,1.5425631640899926,1,1.0,32,32,1,620.0,1032.0,4,28.0,single
2024,NO,0.4861054425004373,7,0.8064516129032258,32,26,1,490.0,1621.4,5,21.0,single
2024,SF,0.9110008971609124,5,0.8709677419354839,32,28,1,270.0,1030.0,10,18.0,single
2024,JAX,0.1954646335126224,13,0.6129032258064516,32,20,1,116.0,1296.0,12,8.0,single
2024,HOU,-0.3440185664753699,21,0.3548387096774194,32,12,1,480.0,990.0,6,6.0,single
2024,MIN,-0.30479158992352,18,0.4516129032258065,32,15,1,78.0,2328.0,13,2.0,single
2024,GB,-0.3697848732496864,23,0.2903225806451612,32,10,1,320.0,1490.0,9,1.0,single
2024,ARI,-0.7915240943100321,29,0.0967741935483871,32,4,1,470.0,2950.0,7,-3.0,single
2024,TB,-0.6074532236594868,27,0.1612903225806451,32,6,1,145.0,1175.0,11,-5.0,single
2024,WAS,-1.235482009911954,32,0.0,32,1,1,400.0,3540.0,8,-7.0,single
2024,NYJ,1.4429877422028974,2,0.967741935483871,32,31,0,0.0,1554.0,14,17.0,zero
2024,CLE,1.4429197503821092,3,0.935483870967742,32,30,0,0.0,554.0,14,16.0,zero
2024,KC,1.239371589252457,4,0.9032258064516128,32,29,0,0.0,977.0,14,15.0,zero
2024,BUF,0.6907975037101599,6,0.8387096774193549,32,27,0,0.0,1000.0,14,13.0,zero
2024,LV,0.3559521012199987,8,0.7741935483870968,32,25,0,0.0,1815.0,14,11.0,zero
2024,CHI,0.2685768912518835,9,0.7419354838709677,32,24,0,0.0,4565.0,14,10.0,zero
2024,DAL,0.2632129089155247,10,0.7096774193548387,32,23,0,0.0,1205.0,14,9.0,zero
2024,NE,0.2199686325095279,11,0.6774193548387097,32,22,0,0.0,2980.0,14,8.0,zero
2024,CAR,0.2029857449524977,12,0.6451612903225806,32,21,0,0.0,1260.0,14,7.0,zero
2024,ATL,0.0135939108679788,15,0.5483870967741935,32,18,0,0.0,2170.0,14,4.0,zero
2024,IND,-0.1978266008932505,16,0.5161290322580645,32,17,0,0.0,1625.0,14,3.0,zero
2024,MIA,-0.2141734032114465,17,0.4838709677419355,32,16,0,0.0,1204.0,14,2.0,zero
2024,LA,-0.315247182743095,19,0.4193548387096774,32,14,0,0.0,1560.0,14,0.0,zero
2024,PIT,-0.3420298025701614,20,0.3870967741935484,32,13,0,0.0,1410.0,14,-1.0,zero
2024,TEN,-0.414758368751436,24,0.2580645161290322,32,9,0,0.0,2102.0,14,-5.0,zero
2024,SEA,-0.5043012386604456,25,0.2258064516129032,32,8,0,0.0,1243.0,14,-6.0,zero
2024,DEN,-0.5849257379762065,26,0.1935483870967742,32,7,0,0.0,1502.0,14,-7.0,zero
2024,LAC,-0.7837003290138317,28,0.1290322580645161,32,5,0,0.0,2505.0,14,-9.0,zero
2024,CIN,-0.9051146315714724,30,0.0645161290322581,32,3,0,0.0,1500.0,14,-11.0,zero
2025,PHI,1.8016623765222093,1,1.0,32,32,0,0.0,0.0,1,31.0,zero
2025,HOU,1.2045629956317716,2,0.967741935483871,32,31,0,0.0,0.0,1,30.0,zero
2025,DEN,0.8093071657210995,3,0.935483870967742,32,30,0,0.0,0.0,1,29.0,zero
2025,MIN,0.7094502399633437,4,0.9032258064516128,32,29,0,0.0,0.0,1,28.0,zero
2025,SEA,0.5867021602418617,5,0.8709677419354839,32,28,0,0.0,0.0,1,27.0,zero
2025,LAC,0.5642061603969736,6,0.8387096774193549,32,27,0,0.0,0.0,1,26.0,zero
2025,MIA,0.5291400458304579,7,0.8064516129032258,32,26,0,0.0,0.0,1,25.0,zero
2025,GB,0.5096347364931207,8,0.7741935483870968,32,25,0,0.0,0.0,1,24.0,zero
2025,SF,0.4366104445891768,9,0.7419354838709677,32,24,0,0.0,0.0,1,23.0,zero
2025,TEN,0.3238391552552723,10,0.7096774193548387,32,23,0,0.0,0.0,1,22.0,zero
2025,NYJ,0.2944184021285146,11,0.6774193548387097,32,22,0,0.0,0.0,1,21.0,zero
2025,PIT,0.2326665927169068,12,0.6451612903225806,32,21,0,0.0,0.0,1,20.0,zero
2025,CIN,0.2235676429154009,13,0.6129032258064516,32,20,0,0.0,0.0,1,19.0,zero
2025,BAL,0.0643507749454623,14,0.5806451612903225,32,19,0,0.0,0.0,1,18.0,zero
2025,WAS,0.0135834308622935,15,0.5483870967741935,32,18,0,0.0,0.0,1,17.0,zero
2025,LV,-0.001022850486547,16,0.5161290322580645,32,17,0,0.0,0.0,1,16.0,zero
2025,LA,-0.0836386576026812,17,0.4838709677419355,32,16,0,0.0,0.0,1,15.0,zero
2025,KC,-0.0871251607577524,18,0.4516129032258065,32,15,0,0.0,0.0,1,14.0,zero
2025,BUF,-0.1036629923857869,19,0.4193548387096774,32,14,0,0.0,0.0,1,13.0,zero
2025,ATL,-0.1108107361416874,20,0.3870967741935484,32,13,0,0.0,0.0,1,12.0,zero
2025,NO,-0.1591550763306484,21,0.3548387096774194,32,12,0,0.0,0.0,1,11.0,zero
2025,NE,-0.2031768609858987,22,0.3225806451612903,32,11,0,0.0,0.0,1,10.0,zero
2025,ARI,-0.204711634273409,23,0.2903225806451612,32,10,0,0.0,0.0,1,9.0,zero
2025,TB,-0.2632880128921456,24,0.2580645161290322,32,9,0,0.0,0.0,1,8.0,zero
2025,IND,-0.4164348191598704,25,0.2258064516129032,32,8,0,0.0,0.0,1,7.0,zero
2025,DET,-0.4241974148716752,26,0.1935483870967742,32,7,0,0.0,0.0,1,6.0,zero
2025,DAL,-0.4253411314078625,27,0.1612903225806451,32,6,0,0.0,0.0,1,5.0,zero
2025,CAR,-0.980456582855132,28,0.1290322580645161,32,5,0,0.0,0.0,1,4.0,zero
2025,CHI,-0.9806730960158324,29,0.0967741935483871,32,4,0,0.0,0.0,1,3.0,zero
2025,NYG,-0.9847127245807226,30,0.0645161290322581,32,3,0,0.0,0.0,1,2.0,zero
2025,CLE,-1.0668807162162113,31,0.032258064516129,32,2,0,0.0,0.0,1,1.0,zero
2025,JAX,-1.808413857250024,32,0.0,32,1,0,0.0,0.0,1,0.0,zero
