draft_year,team,db_picks_top3,db_capital_top3,total_capital_top3,double_db_top3,single_db_top3,db_cap_share,pdx4_prev,rank_prev,pct_prev,need,NDI,resid_poly,pred_frontier90,gap_to_frontier,frontier_eff,exp_share,IRI
2024,CAR,0,0.0,1260.0,0,0,0.0,-0.1488162194142419,16.0,0.5,0.5,0.0,-143.34657544223703,598.4795048701001,-598.4795048701001,0.0,0.14298784085475783,0.0
2024,CHI,0,0.0,4565.0,0,0,0.0,0.3196688502107218,12.0,0.375,0.625,0.0,-384.4764665839015,2187.388273339376,-2187.388273339376,0.0,0.138121449804772,0.0
2024,CIN,0,0.0,1500.0,0,0,0.0,-0.5700092329803947,23.0,0.71875,0.28125,0.0,-261.7876329641931,763.2082767958723,-763.2082767958723,0.0,0.15019919604873744,0.0
2024,CLE,0,0.0,554.0,0,0,0.0,1.6461985972559587,1.0,0.03125,0.96875,0.0,-131.8836669785408,151.75037071677804,-151.75037071677804,0.0,0.12194281196696338,0.0
2024,DAL,0,0.0,1205.0,0,0,0.0,0.5192000724998481,8.0,0.25,0.75,0.0,-59.272878138222936,517.43803983832,-517.43803983832,0.0,0.13271279209774905,0.0
2024,DEN,0,0.0,1502.0,0,0,0.0,-0.6364435780881872,27.0,0.84375,0.15625,0.0,-266.2338010544087,791.2607565660394,-791.2607565660394,0.0,0.1535743537918712,0.0
2024,DET,2,1032.0,1078.0,1,0,0.9573283858998145,-0.9019834398086516,30.0,0.9375,0.0625,16511.735812227005,847.1839936713538,604.2514284209151,427.7485715790849,1.7078983208975054,0.15574985960554094,6.146576236565395
2024,GB,1,320.0,1490.0,0,1,0.21476510067114093,-0.4963850706464685,22.0,0.6875,0.3125,1023.9967232104858,68.22782722951425,751.5501215166885,-431.5501215166885,0.42578663862659527,0.14927067744779196,1.4387628189485233
2024,HOU,1,480.0,990.0,0,1,0.48484848484848486,-0.2023933320313707,18.0,0.5625,0.4375,1097.1403493934872,328.4855920346779,479.99999988887316,1.1112683750980068e-07,1.0000000002315141,0.1452176863833618,3.338770207153197
2024,IND,0,0.0,1625.0,0,0,0.0,-0.1415491551081306,15.0,0.46875,0.53125,0.0,-160.34408866666976,770.178007616254,-770.178007616254,0.0,0.1418220805913586,0.0
2024,JAX,1,116.0,1296.0,0,1,0.08950617283950617,0.4108867494074074,11.0,0.34375,0.65625,176.76163541084128,36.26999194347212,582.2385220479925,-466.23852204799255,0.19923106357163772,0.1368201228771135,0.6541886599524335
2024,KC,0,0.0,977.0,0,0,0.0,1.0136008472032767,4.0,0.125,0.875,0.0,-80.04920219355016,378.8826141648828,-378.8826141648828,0.0,0.12676186773368903,0.0
2024,LA,0,0.0,1560.0,0,0,0.0,-0.3223457228419457,21.0,0.65625,0.34375,0.0,-246.6513606959919,779.0080532829102,-779.0080532829102,0.0,0.14830826718078166,0.0
2024,LAC,0,0.0,2505.0,0,0,0.0,-0.6972227148958323,28.0,0.875,0.125,0.0,-347.46394984309813,1288.4473422963167,-1288.4473422963167,0.0,0.1543334140624926,0.0
2024,LV,0,0.0,1815.0,0,0,0.0,0.4215321195284205,10.0,0.3125,0.6875,0.0,-119.23264072280779,829.2354923565517,-829.2354923565517,0.0,0.13548490428339016,0.0
2024,MIA,0,0.0,1204.0,0,0,0.0,-0.2213934748864341,19.0,0.59375,0.40625,0.0,-186.5134026385775,591.4041771338404,-591.4041771338404,0.0,0.1462817716485666,0.0
2024,MIN,1,78.0,2328.0,0,1,0.03350515463917526,-0.2956796580838595,20.0,0.625,0.375,207.99944533481246,-224.6098667173763,1147.7538445202936,-1069.7538445202936,0.0679588226799626,0.14731196524770654,0.22744353849896717
2024,NE,0,0.0,2980.0,0,0,0.0,-0.1023557172922337,14.0,0.4375,0.5625,0.0,-267.451146480996,1425.9380875492989,-1425.9380875492989,0.0,0.14062242866189456,0.0
2024,NO,1,490.0,1621.4,0,1,0.30220796842235104,0.8282192861802382,5.0,0.15625,0.84375,580.7400524562341,369.6962477513703,700.7313397141309,-210.73133971413085,0.6992694235709502,0.12830043632380128,2.3554710886535606
2024,NYG,2,670.0,2270.0,1,0,0.29515418502202645,0.5141776781725117,9.0,0.28125,0.71875,932.1726161076645,513.9655486800215,1044.9395930287865,-374.9395930287865,0.6411853895381515,0.13411579402360202,2.2007414351965475
2024,NYJ,0,0.0,1554.0,0,0,0.0,1.306039925142081,3.0,0.09375,0.90625,0.0,-155.71553195264914,654.2387475813607,-654.2387475813607,0.0,0.12518940747751198,0.0
2024,PHI,2,1280.0,1404.0,1,0,0.9116809116809117,-0.5936025291898055,24.0,0.75,0.25,5119.97952008192,1020.5262709905039,723.0376167398938,556.9623832601062,1.770308999649832,0.15109382298361812,6.033872819405449
2024,PIT,0,0.0,1410.0,0,0,0.0,-0.0313917160339531,13.0,0.40625,0.59375,0.0,-112.03607303988412,651.5162348847111,-651.5162348847111,0.0,0.13938888506636568,0.0
2024,SEA,0,0.0,1243.0,0,0,0.0,-0.6316180632626662,26.0,0.8125,0.1875,0.0,-247.5358510566026,657.8537803580316,-657.8537803580316,0.0,0.15278140185518502,0.0
2024,SF,1,270.0,1030.0,0,1,0.2621359223300971,0.8260365508649237,6.0,0.1875,0.8125,332.30728331411285,215.57688058673034,418.33431062947983,-148.33431062947983,0.6454168188923427,0.12980511324784869,2.0194575989435575
2024,TB,1,145.0,1175.0,0,1,0.12340425531914893,-0.6132337379475116,25.0,0.78125,0.21875,662.8541126669135,-96.94613515668763,617.8364619709291,-472.8364619709291,0.23468993645574554,0.15195455825243398,0.8121128891319209
2024,TEN,0,0.0,2102.0,0,0,0.0,-0.7455899797057629,29.0,0.90625,0.09375,0.0,-296.8755913111531,1098.1686982035953,-1098.1686982035953,0.0,0.15505858266704917,0.0
2024,WAS,1,400.0,3540.0,0,1,0.11299435028248588,-1.3528724805950247,32.0,0.999999,1.0000000000287557e-06,199999999.99712446,50.752963455062,1821.5860794436596,-1421.5860794436596,0.21958885419357516,0.15703071907478386,0.7195684446218054
