Rnd,Pick,Tm,Player,Pos,Age
3,94,SEA,Nick Vannett,TE,23
3,95,DET,Graham Glasgow,C,24
3,96,NWE,Vincent Valentine,DT,22
3,97,SEA,Rees Odhiambo,G,23
3,98,DEN,Justin Simmons,S,22
4,99,CLE,Joe Schobert,OLB,22
4,100,OAK,Connor Cook,QB,23
4,101,DAL,Charles Tapper,DE,23
4,102,SDG,Joshua Perry,ILB,22
4,103,JAX,Sheldon Day,DT,22
4,104,BAL,Tavon Young,CB,22
4,105,KAN,Parker Ehinger,G,23
4,106,KAN,Eric Murray,CB,22
4,107,BAL,Chris Moore,WR,23
4,108,TAM,Ryan Smith,CB,23
4,109,NYG,B.J. Goodson,OLB,23
4,110,LAR,Tyler Higbee,TE,23
4,111,DET,Miles Killebrew,S,23
4,112,NWE,Malcolm Mitchell,WR,24
4,113,CHI,Nick Kwiatkoski,ILB,23
4,114,CLE,Ricardo Louis,WR,22
4,115,ATL,De'Vondre Campbell,OLB,23
4,116,IND,Hassan Ridgeway,DT,21
4,117,LAR,Pharoh Cooper,WR,21
4,118,NYJ,Juston Burris,CB,23
4,119,HOU,Tyler Ervin,RB,22
4,120,NOR,David Onyemata,DT,23
4,121,MIN,Willie Beavers,T,22
4,122,CIN,Andrew Billings,NT,21
4,123,PIT,Jerald Hawkins,T,22
4,124,CHI,Deon Bush,S,23
4,125,IND,Antonio Morrison,ILB,21
4,126,KAN,Demarcus Robinson,WR,21
4,127,CHI,Deiondre' Hall,CB,22
4,128,ARI,Evan Boehm,C,23
4,129,CLE,Derrick Kindred,S,22
4,130,BAL,Alex Lewis,T,24
4,131,GNB,Blake Martinez,LB,22
4,132,BAL,Willie Henry,DT,22
4,133,SFO,Rashard Robinson,CB,21
4,134,BAL,Kenneth Dixon,RB,22
4,135,DAL,Dak Prescott,QB,23
4,136,DEN,Devontae Booker,RB,24
4,137,GNB,Dean Lowry,DE,22
4,138,CLE,Seth Devalve,TE,23
4,139,BUF,Cardale Jones,QB,23
5,140,TEN,Tajae Sharpe,WR,21
5,141,CAR,Zack Sanchez,CB,22
5,142,SFO,Ronald Blair,DE,23
5,143,OAK,DeAndre Washington,RB,23
5,144,DEN,Connor McGovern,G,23
5,145,SFO,John Theus,T,22
5,146,BAL,Matt Judon,DE,24
5,147,SEA,Quinton Jefferson,DT,23
5,148,TAM,Caleb Benenoch,T,22
5,149,NYG,Paul Perkins,RB,21
5,150,CHI,Jordan Howard,RB,21
5,151,DET,Joe Dahl,G,23
5,152,WAS,Matthew Ioannidis,DT,22
5,153,PHI,Wendell Smallwood,RB,22
5,154,CLE,Jordan Payton,WR,23
5,155,IND,Joe Haeg,T,23
5,156,BUF,Jonathan Williams,RB,22
5,157,TEN,LeShaun Sims,CB,22
5,158,NYJ,Brandon Shell,T,24
5,159,HOU,K.J. Dillon,S,22
5,160,MIN,Kentrell Brothers,OLB,23
5,161,CIN,Christian Westerman,G,23
5,162,KAN,Kevin Hogan,QB,23
5,163,GNB,Trevor Davis,WR,23
5,164,PHI,Halapoulivaati Vaitai,T,23
5,165,KAN,Tyreek Hill,WR,22
5,166,HOU,D.J. Reader,NT,22
5,167,ARI,Marqui Christian,S,21
5,168,CLE,Spencer Drango,G,23
5,169,DET,Antwione Williams,LB,23
5,170,ARI,Cole Toner,T,22
5,171,SEA,Alex Collins,RB,22
5,172,CLE,Rashard Higgins,WR,21
5,173,CLE,Trey Caldwell,DB,22
5,174,SFO,Fahn Cooper,T,23
5,175,SDG,Jatavis Brown,OLB,22
6,176,DEN,Andy Janovich,FB,23
6,177,LAR,Temarrick Hemingway,TE,23
6,178,KAN,D.J. White,CB,22
6,179,SDG,Drew Kaser,P,23
6,180,MIN,Moritz Boehringer,WR,22
6,181,JAX,Tyrone Holmes,OLB,22
6,182,BAL,Keenan Reynolds,RB,22
6,183,TAM,Devante Bond,OLB,23
6,184,NYG,Jerell Adams,TE,23
6,185,CHI,DeAndre Houston-Carson,S,23
6,186,MIA,Jakeem Grant,WR,23
6,187,WAS,Nate Sudfeld,QB,22
6,188,MIN,David Morgan,TE,23
6,189,DAL,Anthony Brown,CB,22
6,190,LAR,Josh Forrest,ILB,24
6,191,DET,Jake Rudock,QB,23
6,192,BUF,Kolby Listenbee,WR,22
6,193,TEN,Sebastian Tretola,G,24
6,194,OAK,Cory James,OLB,23
6,195,ATL,Wes Schweitzer,G,22
6,196,PHI,Blake Countess,CB,23
6,197,TAM,Danny Vitale,FB,22
6,198,SDG,Derek Watt,FB,23
6,199,CIN,Cody Core,WR,22
6,200,GNB,Kyle Murphy,T,22
6,201,JAX,Brandon Allen,QB,24
6,202,DET,Anthony Zettel,DT,24
6,203,KAN,Dadi Nicolas,DE,23
6,204,MIA,Jordan Lucas,S,23
6,205,ARI,Harlan Miller,CB,22
6,206,LAR,Mike Thomas,WR,22
6,207,SFO,Jeff Driskel,QB,23
6,208,NWE,Kamu Grugier-Hill,OLB,22
6,209,BAL,Maurice Canady,CB,22
6,210,DET,Jimmy Landes,LS,24
6,211,SFO,Kelvin Taylor,RB,22
6,212,DAL,Kavon Frazier,S,22
6,213,SFO,Aaron Burbridge,WR,22
6,214,NWE,Elandon Roberts,ILB,22
6,215,SEA,Joey Hunt,C,22
6,216,DAL,Darius Jackson,RB,22
6,217,DAL,Rico Gathers,TE,22
6,218,BUF,Kevon Seymour,CB,22
6,219,DEN,Will Parks,S,22
6,220,PIT,Travis Feeney,OLB,23
6,221,NWE,Ted Karras,G,23
7,222,TEN,Aaron Wallace,OLB,23
7,223,MIA,Brandon Doughty,QB,24
7,224,SDG,Donavon Clark,G,23
7,225,NWE,Devin Lucien,WR,23
7,226,JAX,Jonathan Woodard,DE,22
7,227,MIN,Stephen Weatherly,OLB,22
7,228,DEN,Riley Dixon,P,23
7,229,PIT,Demarcus Ayers,WR,22
7,230,CHI,Daniel Braverman,WR,22
7,231,MIA,Thomas Duarte,TE,21
7,232,WAS,Steven Daniels,ILB,23
7,233,PHI,Jalen Mills,S,22
7,234,OAK,Vadal Alexander,G,22
7,235,NYJ,Lac Edwards,P,24
7,236,DET,Dwayne Washington,RB,22
7,237,NOR,Daniel Lasco,RB,23
7,238,ATL,Devin Fuller,WR,22
7,239,IND,Trevor Bates,LB,23
7,240,PHI,Alex McCalister,DE,22
7,241,NYJ,Charone Peake,WR,23
7,242,WAS,Keith Marshall,RB,22
7,243,SEA,Kenny Lawler,WR,22
7,244,MIN,Jayron Kearse,S,22
7,245,CIN,Clayton Fejedelem,S,23
7,246,PIT,Tyler Matakevich,OLB,23
7,247,SEA,Zac Brooks,RB,23
7,248,IND,Austin Blythe,C,24
7,249,SFO,Prince Charles Iworah,CB,23
7,250,CLE,Scooby Wright III,ILB,22
7,251,PHI,Joe Walker,ILB,23
7,252,CAR,Beau Sandland,TE,23
7,253,TEN,Kalan Reed,CB,22
